path,difficulty_spoof_prob,engine,dialect,script_id
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002111.wav,0.4249,edgetts,mandarin,SC-002111
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-004986.wav,0.4253,edgetts,sichuan,SC-004986
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002349.wav,0.4259,edgetts,mandarin,SC-002349
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-005235.wav,0.4261,edgetts,minnan,SC-005235
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000023.wav,0.4262,edgetts,mandarin,SC-000023
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-003252.wav,0.4269,edgetts,sichuan,SC-003252
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000028.wav,0.4284,edgetts,mandarin,SC-000028
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-000028.wav,0.4284,edgetts,sichuan,SC-000028
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-003497.wav,0.4293,edgetts,sichuan,SC-003497
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001577.wav,0.4295,edgetts,mandarin,SC-001577
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001548.wav,0.4297,edgetts,mandarin,SC-001548
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001618.wav,0.4305,edgetts,mandarin,SC-001618
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001951.wav,0.4306,edgetts,mandarin,SC-001951
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-004482.wav,0.4308,edgetts,sichuan,SC-004482
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-002960.wav,0.4317,edgetts,minnan,SC-002960
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000493.wav,0.4321,edgetts,mandarin,SC-000493
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002483.wav,0.4321,edgetts,mandarin,SC-002483
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-004361.wav,0.4324,edgetts,sichuan,SC-004361
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-000062.wav,0.4327,edgetts,sichuan,SC-000062
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-003862.wav,0.4327,edgetts,sichuan,SC-003862
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002244.wav,0.4327,edgetts,mandarin,SC-002244
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000473.wav,0.4329,edgetts,mandarin,SC-000473
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000047.wav,0.4338,edgetts,mandarin,SC-000047
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000403.wav,0.4339,edgetts,mandarin,SC-000403
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000911.wav,0.4341,edgetts,mandarin,SC-000911
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000002.wav,0.4349,edgetts,mandarin,SC-000002
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-000002.wav,0.4349,edgetts,sichuan,SC-000002
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000046.wav,0.4349,edgetts,mandarin,SC-000046
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000821.wav,0.4355,edgetts,mandarin,SC-000821
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000433.wav,0.436,edgetts,mandarin,SC-000433
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000651.wav,0.4364,edgetts,mandarin,SC-000651
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001518.wav,0.4364,edgetts,mandarin,SC-001518
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000947.wav,0.4364,edgetts,mandarin,SC-000947
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002016.wav,0.4367,edgetts,mandarin,SC-002016
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-003909.wav,0.4373,edgetts,sichuan,SC-003909
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001003.wav,0.4377,edgetts,mandarin,SC-001003
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002289.wav,0.4386,edgetts,mandarin,SC-002289
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001950.wav,0.4404,edgetts,mandarin,SC-001950
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001495.wav,0.4408,edgetts,mandarin,SC-001495
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000132.wav,0.4414,edgetts,mandarin,SC-000132
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000981.wav,0.4415,edgetts,mandarin,SC-000981
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-002111.wav,0.4415,edgetts,mandarin,SC-002111
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002289.wav,0.4418,edgetts,mandarin,SC-002289
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001453.wav,0.4419,edgetts,mandarin,SC-001453
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001148.wav,0.442,edgetts,mandarin,SC-001148
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000578.wav,0.4425,edgetts,mandarin,SC-000578
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000114.wav,0.443,edgetts,mandarin,SC-000114
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000766.wav,0.4432,edgetts,mandarin,SC-000766
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000097.wav,0.4437,edgetts,mandarin,SC-000097
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001405.wav,0.4444,edgetts,mandarin,SC-001405
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001026.wav,0.4445,edgetts,mandarin,SC-001026
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000461.wav,0.4446,edgetts,mandarin,SC-000461
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002318.wav,0.445,edgetts,mandarin,SC-002318
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-003085.wav,0.4462,edgetts,sichuan,SC-003085
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001364.wav,0.4464,edgetts,mandarin,SC-001364
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002093.wav,0.4468,edgetts,mandarin,SC-002093
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001774.wav,0.447,edgetts,mandarin,SC-001774
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002425.wav,0.4473,edgetts,mandarin,SC-002425
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001329.wav,0.4478,edgetts,mandarin,SC-001329
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001132.wav,0.4483,edgetts,mandarin,SC-001132
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000589.wav,0.4484,edgetts,mandarin,SC-000589
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-000244.wav,0.4485,edgetts,sichuan,SC-000244
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001430.wav,0.4492,edgetts,mandarin,SC-001430
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-002575.wav,0.4497,edgetts,sichuan,SC-002575
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000578.wav,0.4498,edgetts,mandarin,SC-000578
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000184.wav,0.4509,edgetts,mandarin,SC-000184
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000782.wav,0.4509,edgetts,mandarin,SC-000782
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000408.wav,0.4515,edgetts,mandarin,SC-000408
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002298.wav,0.4517,edgetts,mandarin,SC-002298
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001548.wav,0.452,edgetts,mandarin,SC-001548
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000082.wav,0.4521,edgetts,mandarin,SC-000082
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-006578.wav,0.4523,edgetts,minnan,SC-006578
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001633.wav,0.4525,edgetts,mandarin,SC-001633
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000158.wav,0.4526,edgetts,mandarin,SC-000158
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001174.wav,0.4533,edgetts,mandarin,SC-001174
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000794.wav,0.4538,edgetts,mandarin,SC-000794
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000398.wav,0.4539,edgetts,mandarin,SC-000398
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001995.wav,0.4541,edgetts,mandarin,SC-001995
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-003433.wav,0.4541,edgetts,sichuan,SC-003433
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-001923.wav,0.4544,edgetts,sichuan,SC-001923
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000194.wav,0.4545,edgetts,mandarin,SC-000194
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000085.wav,0.4546,edgetts,mandarin,SC-000085
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001989.wav,0.4546,edgetts,mandarin,SC-001989
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-000831.wav,0.4548,edgetts,sichuan,SC-000831
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000310.wav,0.455,edgetts,mandarin,SC-000310
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-002874.wav,0.4552,edgetts,sichuan,SC-002874
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-002109.wav,0.4553,edgetts,minnan,SC-002109
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-006955.wav,0.4554,edgetts,sichuan,SC-006955
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-005939.wav,0.4554,edgetts,minnan,SC-005939
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-003443.wav,0.4565,edgetts,sichuan,SC-003443
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-002556.wav,0.4567,edgetts,minnan,SC-002556
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000876.wav,0.4569,edgetts,mandarin,SC-000876
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001935.wav,0.457,edgetts,mandarin,SC-001935
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001957.wav,0.4579,edgetts,mandarin,SC-001957
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-002678.wav,0.4593,edgetts,sichuan,SC-002678
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000011.wav,0.4594,edgetts,mandarin,SC-000011
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000027.wav,0.4596,edgetts,mandarin,SC-000027
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000097.wav,0.4601,edgetts,mandarin,SC-000097
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000175.wav,0.4601,edgetts,mandarin,SC-000175
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000789.wav,0.4604,edgetts,mandarin,SC-000789
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000761.wav,0.4605,edgetts,mandarin,SC-000761
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001157.wav,0.4608,edgetts,mandarin,SC-001157
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-000866.wav,0.4609,edgetts,minnan,SC-000866
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000821.wav,0.4609,edgetts,mandarin,SC-000821
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002509.wav,0.4613,edgetts,mandarin,SC-002509
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-001813.wav,0.4617,edgetts,sichuan,SC-001813
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001883.wav,0.4618,edgetts,mandarin,SC-001883
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000135.wav,0.462,edgetts,mandarin,SC-000135
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-005990.wav,0.4626,edgetts,sichuan,SC-005990
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001694.wav,0.4626,edgetts,mandarin,SC-001694
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-002440.wav,0.4628,edgetts,mandarin,SC-002440
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001851.wav,0.4631,edgetts,mandarin,SC-001851
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001574.wav,0.4633,edgetts,mandarin,SC-001574
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001067.wav,0.4635,edgetts,mandarin,SC-001067
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-003346.wav,0.4642,edgetts,sichuan,SC-003346
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001438.wav,0.4645,edgetts,mandarin,SC-001438
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000852.wav,0.4645,edgetts,mandarin,SC-000852
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000933.wav,0.4647,edgetts,mandarin,SC-000933
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002016.wav,0.4649,edgetts,mandarin,SC-002016
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001983.wav,0.465,edgetts,mandarin,SC-001983
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000952.wav,0.4651,edgetts,mandarin,SC-000952
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000471.wav,0.4653,edgetts,mandarin,SC-000471
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001273.wav,0.4653,edgetts,mandarin,SC-001273
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-002468.wav,0.4653,edgetts,mandarin,SC-002468
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001903.wav,0.4654,edgetts,mandarin,SC-001903
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-003637.wav,0.4654,edgetts,sichuan,SC-003637
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-006693.wav,0.4655,edgetts,sichuan,SC-006693
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-006554.wav,0.4655,edgetts,sichuan,SC-006554
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001009.wav,0.4656,edgetts,mandarin,SC-001009
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001620.wav,0.4659,edgetts,mandarin,SC-001620
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002017.wav,0.466,edgetts,mandarin,SC-002017
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001911.wav,0.466,edgetts,mandarin,SC-001911
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000201.wav,0.4663,edgetts,mandarin,SC-000201
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-000059.wav,0.4665,edgetts,minnan,SC-000059
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000957.wav,0.4665,edgetts,mandarin,SC-000957
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000564.wav,0.4666,edgetts,mandarin,SC-000564
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000313.wav,0.4671,edgetts,mandarin,SC-000313
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002122.wav,0.4671,edgetts,mandarin,SC-002122
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001733.wav,0.4679,edgetts,mandarin,SC-001733
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002274.wav,0.4679,edgetts,mandarin,SC-002274
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000213.wav,0.4682,edgetts,mandarin,SC-000213
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000318.wav,0.4683,edgetts,mandarin,SC-000318
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001816.wav,0.4683,edgetts,mandarin,SC-001816
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000502.wav,0.4685,edgetts,mandarin,SC-000502
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-002127.wav,0.4685,edgetts,mandarin,SC-002127
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-004122.wav,0.4688,edgetts,sichuan,SC-004122
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000878.wav,0.4689,edgetts,mandarin,SC-000878
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001969.wav,0.4694,edgetts,mandarin,SC-001969
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001987.wav,0.4694,edgetts,mandarin,SC-001987
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002179.wav,0.4696,edgetts,mandarin,SC-002179
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-000526.wav,0.4699,edgetts,minnan,SC-000526
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001430.wav,0.47,edgetts,mandarin,SC-001430
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-000855.wav,0.4705,edgetts,sichuan,SC-000855
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001053.wav,0.471,edgetts,mandarin,SC-001053
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002152.wav,0.4711,edgetts,mandarin,SC-002152
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000058.wav,0.4713,edgetts,mandarin,SC-000058
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-007142.wav,0.4713,edgetts,sichuan,SC-007142
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000989.wav,0.4717,edgetts,mandarin,SC-000989
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000450.wav,0.4725,edgetts,mandarin,SC-000450
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001909.wav,0.4726,edgetts,mandarin,SC-001909
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-002295.wav,0.4729,edgetts,sichuan,SC-002295
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-002500.wav,0.4731,edgetts,mandarin,SC-002500
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-005401.wav,0.4731,edgetts,sichuan,SC-005401
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000198.wav,0.4733,edgetts,mandarin,SC-000198
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001495.wav,0.4735,edgetts,mandarin,SC-001495
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002462.wav,0.4736,edgetts,mandarin,SC-002462
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-003435.wav,0.4739,edgetts,sichuan,SC-003435
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000962.wav,0.4741,edgetts,mandarin,SC-000962
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001140.wav,0.4748,edgetts,mandarin,SC-001140
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002287.wav,0.4754,edgetts,mandarin,SC-002287
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001349.wav,0.4756,edgetts,mandarin,SC-001349
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-002028.wav,0.4757,edgetts,sichuan,SC-002028
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000194.wav,0.4759,edgetts,mandarin,SC-000194
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000072.wav,0.4766,edgetts,mandarin,SC-000072
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-004825.wav,0.4767,edgetts,sichuan,SC-004825
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-006757.wav,0.4767,edgetts,sichuan,SC-006757
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000168.wav,0.4769,edgetts,mandarin,SC-000168
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000220.wav,0.477,edgetts,mandarin,SC-000220
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001952.wav,0.4772,edgetts,mandarin,SC-001952
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000029.wav,0.4775,edgetts,mandarin,SC-000029
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-000029.wav,0.4775,edgetts,sichuan,SC-000029
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-003305.wav,0.4775,edgetts,sichuan,SC-003305
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002032.wav,0.4776,edgetts,mandarin,SC-002032
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001786.wav,0.4778,edgetts,mandarin,SC-001786
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001013.wav,0.4779,edgetts,mandarin,SC-001013
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001644.wav,0.4789,edgetts,mandarin,SC-001644
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001139.wav,0.4796,edgetts,mandarin,SC-001139
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000897.wav,0.4796,edgetts,mandarin,SC-000897
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002317.wav,0.4801,edgetts,mandarin,SC-002317
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000644.wav,0.4802,edgetts,mandarin,SC-000644
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001906.wav,0.4802,edgetts,mandarin,SC-001906
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-007444.wav,0.4803,edgetts,minnan,SC-007444
