path,label,attack_id,channel,source,license,engine,dialect,script_id,speaker_ref,duration_s,seg,parent
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s_SC-000077.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000077,ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s_SC-000082.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000082,ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s_SC-000083.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000083,ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s_SC-000085.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000085,ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s_SC-000086.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000086,ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s_SC-000089.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000089,ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s_SC-000090.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000090,ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s_SC-000091.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000091,ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s_SC-000092.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000092,ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s_SC-000093.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000093,ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s_SC-000095.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000095,ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s_SC-000096.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000096,ref_boot_edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000022.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000022,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000026.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000026,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000027.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000027,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000030.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000030,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000034.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000034,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000035.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000035,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000036.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000036,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000037.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000037,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000041.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000041,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000044.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000044,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000045.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000045,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000046.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000046,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000047.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000047,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000050.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000050,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000053.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000053,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000057.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000057,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000058.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000058,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000060.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000060,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000065.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000065,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000069.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000069,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000070.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000070,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000072.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000072,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000074.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000074,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000077.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000077,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000082.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000082,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000083.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000083,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000085.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000085,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000086.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000086,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000089.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000089,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000090.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000090,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000091.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000091,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000092.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000092,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000093.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000093,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000095.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000095,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s_SC-000096.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000096,ref_boot_edgetts_mandarin_zh-CN-YunjianNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000022.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000022,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000026.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000026,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000027.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000027,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000030.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000030,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000034.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000034,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000035.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000035,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000036.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000036,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000037.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000037,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000041.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000041,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000044.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000044,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000045.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000045,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000046.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000046,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000047.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000047,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000050.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000050,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000053.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000053,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000057.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000057,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000058.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000058,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000060.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000060,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000065.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000065,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000069.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000069,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
data/redteam/factory/sovits_api/mandarin/sovits_api_mandarin_ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s_SC-000070.wav,spoof,RT-SOVITS-MANDARIN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,mandarin,SC-000070,ref_boot_edgetts_mandarin_zh-CN-YunxiNeural_SC-000007_seg8s,,,
