path,label,attack_id,channel,source,license,engine,dialect,script_id,speaker_ref,duration_s,seg,parent,exists,duration_ok,clip_ratio,clip_ok,silence_ratio,silence_ok,pass
data/redteam/factory/sovits_api/sichuan/sovits_api_sichuan_ref_boot_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000010_SC-000251.wav,spoof,RT-SOVITS-SICHUAN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,sichuan,SC-000251,ref_boot_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000010,25.34,,,True,False,0.0,True,0.31176006314127863,True,False
data/redteam/factory/sovits_api/sichuan/sovits_api_sichuan_ref_boot_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000010_SC-000255.wav,spoof,RT-SOVITS-SICHUAN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,sichuan,SC-000255,ref_boot_edgetts_sichuan_zh-CN-XiaoxiaoNeural_SC-000010,22.96,,,True,False,0.0,True,0.3249128919860627,True,False
data/redteam/factory/sovits_api/sichuan/sovits_api_sichuan_ref_boot_edgetts_sichuan_zh-CN-YunxiNeural_SC-000010_SC-000115.wav,spoof,RT-SOVITS-SICHUAN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,sichuan,SC-000115,ref_boot_edgetts_sichuan_zh-CN-YunxiNeural_SC-000010,26.3,,,True,False,0.0,True,0.3650190114068441,True,False
data/redteam/factory/sovits_api/sichuan/sovits_api_sichuan_ref_boot_edgetts_sichuan_zh-CN-YunxiNeural_SC-000010_SC-000165.wav,spoof,RT-SOVITS-SICHUAN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,sichuan,SC-000165,ref_boot_edgetts_sichuan_zh-CN-YunxiNeural_SC-000010,23.22,,,True,False,0.0,True,0.36261843238587427,True,False
data/redteam/factory/sovits_api/sichuan/sovits_api_sichuan_ref_boot_edgetts_sichuan_zh-CN-YunxiNeural_SC-000010_SC-000251.wav,spoof,RT-SOVITS-SICHUAN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,sichuan,SC-000251,ref_boot_edgetts_sichuan_zh-CN-YunxiNeural_SC-000010,25.86,,,True,False,0.0,True,0.3588553750966744,True,False
data/redteam/factory/sovits_api/sichuan/sovits_api_sichuan_ref_boot_edgetts_sichuan_zh-CN-YunxiNeural_SC-000010_SC-000255.wav,spoof,RT-SOVITS-SICHUAN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,sichuan,SC-000255,ref_boot_edgetts_sichuan_zh-CN-YunxiNeural_SC-000010,22.4,,,True,False,0.0,True,0.40535714285714286,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s_SC-000048.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000048,ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s,25.5,,,True,False,0.0,True,0.30823529411764705,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s_SC-000103.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000103,ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s,32.56,,,True,False,0.0,True,0.3746928746928747,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s_SC-000116.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000116,ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s,31.68,,,True,False,0.0,True,0.3352272727272727,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s_SC-000131.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000131,ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s,21.78,,,True,False,0.0,True,0.34527089072543615,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s_SC-000228.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000228,ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s,27.68,,,True,False,0.0,True,0.3815028901734104,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s_SC-000245.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000245,ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s,44.94,,,True,False,0.0,True,0.3368936359590565,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s_SC-000333.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000333,ref_boot_edgetts_cantonese_zh-HK-HiuMaanNeural_SC-000005_seg8s,30.4,,,True,False,0.0,True,0.31644736842105264,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s_SC-000048.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000048,ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s,23.46,,,True,False,0.0,True,0.32651321398124467,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s_SC-000103.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000103,ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s,35.24,,,True,False,0.0,True,0.358683314415437,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s_SC-000116.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000116,ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s,29.52,,,True,False,0.0,True,0.31842818428184283,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s_SC-000228.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000228,ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s,24.2,,,True,False,0.0,True,0.3685950413223141,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s_SC-000245.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000245,ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s,44.34,,,True,False,0.0,True,0.35047361299052776,True,False
data/redteam/factory/sovits_api/cantonese/sovits_api_cantonese_ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s_SC-000333.wav,spoof,RT-SOVITS-CANTONESE,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,cantonese,SC-000333,ref_boot_edgetts_cantonese_zh-HK-WanLungNeural_SC-000005_seg8s,31.32,,,True,False,0.0,True,0.31992337164750956,True,False
data/redteam/factory/sovits_api/dongbei/sovits_api_dongbei_ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s_SC-000124.wav,spoof,RT-SOVITS-DONGBEI,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,dongbei,SC-000124,ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s,22.1,,,True,False,0.0,True,0.47058823529411764,True,False
data/redteam/factory/sovits_api/dongbei/sovits_api_dongbei_ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s_SC-000154.wav,spoof,RT-SOVITS-DONGBEI,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,dongbei,SC-000154,ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s,46.68,,,True,False,0.0,True,0.4074550128534704,True,False
data/redteam/factory/sovits_api/dongbei/sovits_api_dongbei_ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s_SC-000225.wav,spoof,RT-SOVITS-DONGBEI,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,dongbei,SC-000225,ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s,20.22,,,True,False,0.0,True,0.33827893175074186,True,False
data/redteam/factory/sovits_api/dongbei/sovits_api_dongbei_ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s_SC-000231.wav,spoof,RT-SOVITS-DONGBEI,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,dongbei,SC-000231,ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s,22.8,,,True,False,0.0,True,0.3350877192982456,True,False
data/redteam/factory/sovits_api/dongbei/sovits_api_dongbei_ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s_SC-000264.wav,spoof,RT-SOVITS-DONGBEI,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,dongbei,SC-000264,ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s,25.16,,,True,False,0.0,True,0.3322734499205087,True,False
data/redteam/factory/sovits_api/dongbei/sovits_api_dongbei_ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s_SC-000294.wav,spoof,RT-SOVITS-DONGBEI,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,dongbei,SC-000294,ref_boot_edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000002_seg8s,21.42,,,True,False,0.0,True,0.3520074696545285,True,False
data/redteam/factory/sovits_api/henan/sovits_api_henan_ref_boot_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000009_seg8s_SC-000106.wav,spoof,RT-SOVITS-HENAN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,henan,SC-000106,ref_boot_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000009_seg8s,21.18,,,True,False,0.0,True,0.3182247403210576,True,False
data/redteam/factory/sovits_api/henan/sovits_api_henan_ref_boot_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000009_seg8s_SC-000137.wav,spoof,RT-SOVITS-HENAN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,henan,SC-000137,ref_boot_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000009_seg8s,25.96,,,True,False,0.0,True,0.3420647149460709,True,False
data/redteam/factory/sovits_api/henan/sovits_api_henan_ref_boot_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000009_seg8s_SC-000139.wav,spoof,RT-SOVITS-HENAN,clean,"redteam_factory/GPT-SoVITS(v2 API, GPU 批处理)",MIT,sovits_api,henan,SC-000139,ref_boot_edgetts_henan_zh-CN-shaanxi-XiaoniNeural_SC-000009_seg8s,21.62,,,True,False,0.0,True,0.2839962997224792,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000573.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000573,zh-CN-YunjianNeural,22.49,,,True,False,0.0,True,0.29270462633451955,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000617.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000617,zh-CN-YunxiNeural,20.06,,,True,False,0.0,True,0.4017946161515454,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000549.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000549,zh-CN-XiaoxiaoNeural,20.04,,,True,False,0.0,True,0.2694610778443114,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000595.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000595,zh-CN-XiaoxiaoNeural,21.05,,,True,False,0.0,True,0.2747148288973384,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000617.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000617,zh-CN-YunjianNeural,21.1,,,True,False,0.0,True,0.27609108159392787,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000543.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000543,zh-CN-YunjianNeural,21.38,,,True,False,0.0,True,0.2404115996258185,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000545.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000545,zh-CN-YunxiNeural,22.37,,,True,False,0.0,True,0.3926654740608229,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000631.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000631,zh-CN-XiaoxiaoNeural,20.86,,,True,False,0.0,True,0.2456813819577735,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000545.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000545,zh-CN-YunjianNeural,23.21,,,True,False,0.0,True,0.30258620689655175,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000573.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000573,zh-CN-XiaoxiaoNeural,23.16,,,True,False,0.0,True,0.24870466321243523,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000573.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000573,zh-CN-YunyangNeural,20.47,,,True,False,0.0,True,0.3255131964809384,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000617.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000617,zh-CN-XiaoxiaoNeural,21.7,,,True,False,0.0,True,0.257380073800738,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000595.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000595,zh-CN-YunjianNeural,20.88,,,True,False,0.0,True,0.3007662835249042,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000543.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000543,zh-CN-XiaoxiaoNeural,21.89,,,True,False,0.0,True,0.20475319926873858,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-000545.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000545,zh-CN-XiaoxiaoNeural,23.83,,,True,False,0.0,True,0.2661628883291352,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000631.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000631,zh-CN-YunjianNeural,20.33,,,True,False,0.0,True,0.27755905511811024,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000545.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000545,zh-CN-YunyangNeural,20.69,,,True,False,0.0,True,0.3317214700193424,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000573.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-000573,zh-CN-YunxiNeural,21.65,,,True,False,0.0,True,0.39186691312384475,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001153.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001153,zh-CN-YunxiNeural,23.71,,,True,False,0.0,True,0.3831223628691983,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001298.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001298,zh-CN-YunxiNeural,22.25,,,True,False,0.0,True,0.42805755395683454,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001575.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001575,zh-CN-YunxiNeural,30.02,,,True,False,0.0,True,0.35909393737508327,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001591.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001591,zh-CN-YunxiNeural,21.22,,,True,False,0.0,True,0.3915094339622642,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001741.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001741,zh-CN-YunxiNeural,27.72,,,True,False,0.0,True,0.3621933621933622,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001798.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001798,zh-CN-YunxiNeural,20.18,,,True,False,0.0,True,0.3270564915758176,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001852.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001852,zh-CN-YunxiNeural,22.66,,,True,False,0.0,True,0.3957597173144876,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001962.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001962,zh-CN-YunxiNeural,20.14,,,True,False,0.0,True,0.378727634194831,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001980.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001980,zh-CN-YunxiNeural,20.9,,,True,False,0.0,True,0.41626794258373206,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001992.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001992,zh-CN-YunxiNeural,20.3,,,True,False,0.0,True,0.40492610837438425,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002047.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-002047,zh-CN-YunxiNeural,21.19,,,True,False,0.0,True,0.3881019830028329,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002155.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-002155,zh-CN-YunxiNeural,23.14,,,True,False,0.0,True,0.370242214532872,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002277.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-002277,zh-CN-YunxiNeural,20.62,,,True,False,0.0,True,0.40485436893203886,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002382.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-002382,zh-CN-YunxiNeural,25.99,,,True,False,0.0,True,0.3887605850654349,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002469.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-002469,zh-CN-YunxiNeural,20.71,,,True,False,0.0,True,0.45410628019323673,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002519.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-002519,zh-CN-YunxiNeural,25.9,,,True,False,0.0,True,0.36321483771251933,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-001153.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001153,zh-CN-XiaoxiaoNeural,24.89,,,True,False,0.0,True,0.2491961414790997,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-001298.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001298,zh-CN-XiaoxiaoNeural,22.01,,,True,False,0.0,True,0.2772727272727273,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-001575.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001575,zh-CN-XiaoxiaoNeural,31.46,,,True,False,0.0,True,0.2434837889383344,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-001591.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001591,zh-CN-XiaoxiaoNeural,21.58,,,True,False,0.0,True,0.2699443413729128,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-001707.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001707,zh-CN-XiaoxiaoNeural,20.3,,,True,False,0.0,True,0.24334975369458128,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-001741.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001741,zh-CN-XiaoxiaoNeural,28.3,,,True,False,0.0,True,0.24045261669024046,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-001766.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001766,zh-CN-XiaoxiaoNeural,21.72,,,True,False,0.0,True,0.2274401473296501,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-001798.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001798,zh-CN-XiaoxiaoNeural,22.06,,,True,False,0.0,True,0.2132486388384755,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-001823.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001823,zh-CN-XiaoxiaoNeural,20.81,,,True,False,0.0,True,0.24711538461538463,True,False
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-XiaoxiaoNeural_SC-001852.wav,spoof,RT-EDGETTS-MANDARIN,clean,redteam_factory/Edge-TTS,微软服务条款，仅研究评测用途,edgetts,mandarin,SC-001852,zh-CN-XiaoxiaoNeural,23.59,,,True,False,0.0,True,0.26123833757421544,True,False
